合わす,あわす,"to match (rhythm, speed, etc.) / to join together; to unite; to combine; to add up / to face; to be opposite (someone) / to compare; to check with / to cause to meet (e.g. an unpleasant fate) / to place together; to connect; to overlap / to mix; to combine / to put blade to blade; to fight"
告げる,つげる,to tell; to inform; to announce / to indicate; to signal; to mark
告白,こくはく,confession; acknowledgement; acknowledgment / profession of love / confession of sins (e.g. the confessional)
根気,こんき,patience; perseverance; persistence; tenacity; energy
混血,こんけつ,mixed race; mixed parentage
混同,こんどう,confusion; mixing; merger
差し掛かる,さしかかる,to come near to; to approach
差し支える,さしつかえる,to interfere; to hinder; to become impeded
差し出す,さしだす,to present; to submit; to tender; to hold out
座談会,ざだんかい,symposium; round-table discussion
催す,もよおす,"to hold (an event); to give (a dinner, party, etc.) / to feel (sensation, emotion, call of nature, etc.); to show signs of"
採集,さいしゅう,collecting; gathering
済ます,すます,to finish; to get it over with; to conclude / to settle; to pay back / to get along (without something); to make do with (without)
錯覚,さっかく,optical illusion; hallucination / misapprehension; delusion
錯誤,さくご,mistake; error; discrepancy / discrepancy between one's actions and intentions
冊,さつ,counter for books / volume
察する,さっする,to guess; to sense; to presume; to judge / to sympathize with; to sympathise with
雑,ざつ,rough; crude; sloppy; messy / miscellaneous
雑談,ざつだん,chatting; idle talk
山脈,さんみゃく,mountain range
桟橋,さんばし,wharf; bridge; jetty; pier
賛美,さんび,praise; glorification; extolment
仕上がり,しあがり,finish; end; completion
仕上げる,しあげる,to finish up; to complete; to finish off; to get through; to polish off
仕入れる,しいれる,to lay in stock; to replenish stock; to procure / to learn; to find out; to take in
仕立てる,したてる,to tailor; to make (clothing) / to train; to bring up / to make it seem like; to pass off / to turn into a play or movie / to prepare; to send; to despatch
使い道,つかいみち,purpose; utility; objective / way to use something
使用人,しようにん,employee; servant
始発,しはつ,"first departure (of the day: train, bus, etc.); first train; first bus / departing one's home station (of a train, bus, etc.)"
始末,しまつ,management; dealing with; settlement; cleaning up; disposal / course of events; circumstances; particulars / end result (usu. bad); outcome / economizing; economising; frugality; being thrifty
志す,こころざす,to plan; to intend; to aspire to; to set aims (sights on)
指図,さしず,directions; instructions; orders; command
施す,ほどこす,"to give (time, money, goods); to donate / to do; to perform; to conduct / to apply (processing, makeup, etc.); to add (e.g. ornamentation, annotation) / to sow; to seed; to scatter (e.g. fertilizer); to sprinkle / to spread far and wide"
私有,しゆう,private ownership
私用,しよう,personal use / private business
試みる,こころみる,to try; to attempt; to have a go (at something)
めす,雌,female (animal)
事柄,ことがら,matter; thing; affair; circumstance
似通う,にかよう,to resemble closely
侍,さむらい,warrior (esp. of military retainers of daimyos in the Edo period); samurai / man in attendance (on a person of high standing); retainer
次いで,ついで,next; secondly; subsequently
治まる,おさまる,"to die down (storm, anger, conflict, etc.); to calm down; to cool off; to abate; to be settled; to be brought under control / to be at peace; to be governed well / to subside (of pain, symptoms, etc.); to be alleviated; to get better; to ease off"
耳鼻科,じびか,"otolaryngology; ear, nose, and throat department"
自我,じが,self; the ego
自首,じしゅ,surrender (to the authorities); giving oneself up; turning oneself in
失格,しっかく,disqualification; elimination; incapacity (legal)
嫉妬,しっと,jealousy; envy
質素,しっそ,simple; plain / modest; frugal; reserved
実費,じっぴ,actual expense; cost price
社交,しゃこう,social life; social intercourse
遮る,さえぎる,"to interrupt; to obstruct (a view, someone's way, etc.); to block (light, wind, etc.); to intercept; to cut off"
借り,かり,borrowing; debt; loan
弱まる,よわまる,to abate; to weaken; to be emaciated; to be dejected; to be perplexed
弱める,よわめる,to weaken
弱る,よわる,to weaken; to grow weak; to wane; to decline (of one's health) / to be downcast; to be dejected; to be dispirited / to be troubled; to be at a loss; to be perplexed; to be annoyed
主観,しゅかん,subjectivity; subject (philosophical); ego / one's personal opinion; one's own idea
取り扱う,とりあつかう,"to handle; to operate (a machine, etc.); to use / to deal with (an issue); to manage / to treat (someone); to deal with (someone) / to deal in; to carry; to sell"
取り寄せる,とりよせる,to order; to send away for; to have (something) sent to one / to pull (something) closer
取り次ぐ,とりつぐ,"to act as an agent for; to intermediate / to announce (someone's arrival); to answer (the door, the phone); to receive (a guest at reception); to usher in (a guest) / to convey (a message)"
取り組む,とりくむ,to grapple with; to wrestle with; to engage in a bout; to be matched against / to tackle (e.g. a problem); to come to grips with; to work hard on
取り締まる,とりしまる,to manage; to control; to supervise; to oversee; to command / to crack down on; to keep under strict control; to enforce; to regulate
取り戻す,とりもどす,to take back; to regain; to get back; to recover
守衛,しゅえい,security guard; doorkeeper
手際,てぎわ,performance; execution; skill; dexterity; tact
手錠,てじょう,handcuffs; manacles
手数,てすう,"trouble; bother / number of moves (in go, shogi, etc.) / number of punches (in boxing)"
手遅れ,ておくれ,being too late; losing one's final chance
手配,てはい,arrangement; preparations / search (by police)
手分け,てわけ,division of labour; division of labor; splitting into groups (e.g. to search)
趣,おもむき,meaning; tenor; gist / effect; influence / appearance; aspect / taste / grace; charm; refinement
受かる,うかる,to pass (examination)
受け継ぐ,うけつぐ,to inherit; to succeed; to take over
受け付ける,うけつける,to accept; to receive (an application); to take up / to withstand; to tolerate; to bear
授ける,さずける,to grant; to award; to teach
収まる,おさまる,"to fit into (a box, frame, category, etc.); to be contained within; to fall within (e.g. a budget) / to settle down (into); to be installed (in one's rightful place); to be returned (to one's original position) / to settle into (one's position); to take up (a post); to occupy (a role) / to be delivered; to be paid (e.g. taxes) / to be settled (dispute, conflict, etc.); to be sorted; to subside (e.g. wind); to calm down; to abate / to be satisfied (e.g. with an answer); to consent; to agree"
周期,しゅうき,cycle; period
修士,しゅうし,master's (academic degree)
十字路,じゅうじろ,crossroads; intersection
渋い,しぶい,astringent; bitter; puckery; rough; harsh; tart / austere; elegant (and unobtrusive); refined; quiet (and simple); sober; sombre; subdued; tasteful (in a quiet way); understated / sour (look); glum; grim; sullen; sulky / stingy; tight-fisted
重んじる,おもんじる,to respect; to honor; to honour; to esteem; to prize
縮まる,ちぢまる,to shorten; to narrow; to close
出題,しゅつだい,setting a question (for an exam) / setting a theme (for composition of poetry)
潤う,うるおう,to be moist; to be damp; to get wet; to be watered / to profit by; to receive benefits; to receive favors (favours) / to become rich; to become at ease financially
諸君,しょくん,you (people) / gentlemen; ladies and gentlemen; my friends; everyone
助詞,じょし,particle; postpositional word in Japanese grammar that functions as an auxiliary to a main word
徐行,じょこう,going slowly
除外,じょがい,exception; exclusion
小児科,しょうにか,pediatrics
焦る,あせる,to be in a hurry; to be impatient; to be flustered; to lose one's presence of mind; to be surprised
称する,しょうする,to take the name of; to call oneself / to pretend; to feign; to purport
象,しょう,phenomenon
乗っ取る,のっとる,"to take over; to capture; to seize; to commandeer; to occupy; to usurp / to hijack (vehicle, account, etc.)"
乗り込む,のりこむ,to board; to embark on; to get into (a car); to man (a ship); to help (someone) into / to march into; to enter
情け,なさけ,pity; sympathy; compassion; mercy / affection; love
杖,つえ,cane; walking stick; staff; wand
織る,おる,to weave
織物,おりもの,textile; fabric
食い違う,くいちがう,to cross each other; to run counter to; to differ; to clash; to go awry
侵す,おかす,"to invade; to raid; to violate (airspace, etc.); to intrude; to trespass / to infringe; to encroach / to harm; to afflict; to affect"
寝かせる,ねかせる,to put to bed / to lay down lengthwise; to put a thing on its side / to set something aside unused; to let lie idle / to ferment; to lay down (wine)
心強い,こころづよい,heartening; reassuring
心細い,こころぼそい,helpless; forlorn; hopeless; unpromising; lonely; discouraging; disheartening
心中,しんじゅう,double suicide; lovers' suicide
心得,こころえ,knowledge; understanding / rules; regulations; guideline; directions / deputy; acting
浸す,ひたす,to soak; to dip; to steep; to immerse / to moisten; to wet
申し出る,もうしでる,to report to; to tell; to suggest; to submit; to request; to make an offer; to come forward with information
真珠,しんじゅ,pearl
真心,まごころ,sincerity; true heart; devotion
神聖,しんせい,holiness; sacredness; sanctity; dignity
神秘,しんぴ,mystery; mysteriousness; secret
身なり,みなり,dress; attire; clothing; getup; outfit; personal appearance
身近,みぢか,near oneself; close to one; familiar
身振り,みぶり,gesture; gesticulation; motion
辛抱,しんぼう,patience; endurance
刃,は,edge (of a knife or sword) / prong (of an electrical plug)
はなはだ,甚だ,very; greatly; exceedingly
尽きる,つきる,to be used up; to be run out; to be exhausted; to be consumed; to come to an end
尽くす,つくす,to exhaust; to run out / to devote; to serve (a person); to befriend / to do to exhaustion
垂れる,たれる,to hang; to droop; to dangle; to sag; to lower; to pull down / to leave behind (at death); to give; to confer / to drip; to ooze; to trickle; to drop
推測,すいそく,guess; conjecture
推理,すいり,reasoning; inference; deduction / mystery or detective genre
水源,すいげん,source of river; fountainhead
水洗,すいせん,rinsing with water; flushing
粋,いき,"chic; smart; stylish; tasteful; refined; sophisticated; worldly (esp. in terms of being familiar with the red light district, geishas and actors) / considerate; understanding; sympathetic / essence; the best; the cream"
衰える,おとろえる,to become weak; to decline; to wear; to abate; to decay; to wither; to waste away
遂げる,とげる,to accomplish; to achieve; to carry out / to arrive at (a certain outcome); to come to; to end with
崇拝,すうはい,worship; adoration; admiration; cult
ひよこ,雛,young bird; chick / hina doll; doll displayed during the Girls' Festival / green; wet behind the ears; juvenile
据える,すえる,to place (in position); to fix; to set (e.g. table); to lay (foundation) / to install; to seat (someone) / to settle (upon something); to fix (e.g. one's gaze) / to apply (moxa)
裾,すそ,hem; (trouser) cuff; shirttail / bottom edge / foot (of a mountain) / tips (of hair) / downstream
姓名,せいめい,full name
征服,せいふく,conquest; subjugation; overcoming
成り立つ,なりたつ,"to consist of; to be made up of; to be composed of / to be concluded (e.g. of an agreement); to hold true (e.g. of a theory); to be valid / to be viable (of a business, lifestyle, etc.); to carry on; to keep going"
成年,せいねん,adult age; majority
整列,せいれつ,standing in a row; forming a line; alignment
星座,せいざ,constellation; star sign; zodiac sign
晴天,せいてん,fine weather (i.e. little or no clouds); fair weather; clear weather; clear sky; fair skies
正解,せいかい,"correct; right; correct interpretation (answer, solution)"
清らか,きよらか,clean; pure; chaste
生やす,はやす,to grow; to cultivate; to wear a beard
生まれつき,うまれつき,by nature; by birth; naturally; natural; innate
生ぬるい,なまぬるい,lukewarm; tepid / half-hearted; vague; weak / lenient; mild; soft
生計,せいけい,livelihood; living
生死,せいし,life and death / samsara (cycle of death and rebirth) / death
生臭い,なまぐさい,smelling of fish; fishy; smelling of blood; bloody / degenerate (of a monk); depraved; corrupt; fallen / worldly; mundane; secular; common; ordinary / fishy; suspicious; questionable
生理,せいり,physiology / menstruation; one's period; menses
盛り上がる,もりあがる,to swell; to rise; to bulge; to be piled up / to rouse; to get excited
盛大,せいだい,grand; magnificent; lavish; large scale; prosperous; thriving; lively / forceful; powerful; vigorous
製鉄,せいてつ,iron manufacture
税務署,ぜいむしょ,tax office
惜しむ,おしむ,to be frugal; to be sparing / to value; to hold dear / to regret (e.g. a loss); to feel sorry (for) / to be unwilling; to be reluctant
折り返す,おりかえす,"to turn up (hem, sleeves, etc.); to fold back (e.g. page) / to turn back; to double back; to return / to loopback (a signal, message, etc.)"
折衷,せっちゅう,compromise; cross; blending; eclecticism
設ける,もうける,to prepare ahead of time / to create; to establish
雪崩,なだれ,avalanche; snowslide
絶える,たえる,to die out; to peter out; to become extinct / to cease; to be stopped; to be discontinued; to be cut off
先だって,せんだって,the other day; some time ago; recently / prior to; in advance of
先天的,せんてんてき,inborn; innate; inherent; congenital; hereditary / a priori
もっぱら,専ら,wholly; solely; entirely; exclusively; devotedly; fixedly / principally; mostly; chiefly; mainly
専修,せんしゅう,specialization; specialisation
戦災,せんさい,war damage
染まる,そまる,to be dyed / to be tainted; to be infected; to be stained; to be steeped
しみる,染みる,"to pierce; to penetrate; to soak in; to permeate / to sting (wound or sensitive area, etc.); to smart; to twinge / to be infected (with vice); to be steeped (with prejudice); to be influenced / to feel keenly; to make a deep impression"
染める,そめる,to dye; to colour; to color
前置き,まえおき,preface; introduction; preamble
全滅,ぜんめつ,annihilation; total destruction; complete destruction; crushing defeat
禅,ぜん,dhyana (profound meditation) / Zen (Buddhism)
操る,あやつる,"to operate (e.g. a machine); to handle; to manage; to control; to maneuver; to steer / to have a good command of (a language); to play proficiently (of a musical instrument) / to work (a puppet); to pull the strings of a puppet / to manipulate (a person, public opinion, etc.); to pull the strings; to control from the shadows; to mastermind"
相応,そうおう,suitable; appropriate; befitting; becoming; adequate; reasonable; proper
相対,あいたい,confrontation; facing; between ourselves; no third party; tete-a-tete
葬る,ほうむる,to bury; to inter; to entomb / to cover up; to hush up; to shelve
遭難,そうなん,disaster; accident; shipwreck; distress
憎しみ,にくしみ,hatred
促す,うながす,to urge; to encourage; to press; to prompt; to draw (attention to) / to stimulate (e.g. growth); to hasten (e.g. development); to quicken; to accelerate; to promote
束縛,そくばく,restraint; restriction; fetters; yoke; shackles / binding; confinement with rope
足し算,たしざん,addition
多忙,たぼう,being very busy; busyness
唾,つば,saliva; spit; sputum
体格,たいかく,physique; constitution
体裁,ていさい,(outward) appearance / (proper) format (e.g. of an essay); form; style / appearances; decency; show; display / lip-service; insincere words; glib talk
対比,たいひ,contrast; comparison
対面,たいめん,"interview; meeting / opposing (traffic, etc.); facing; confronting"
待ち遠しい,まちどおしい,looking forward to; anxiously awaited
待ち合わせ,まちあわせ,appointment
待ち望む,まちのぞむ,to wait eagerly for; to look forward to
滞納,たいのう,falling behind (with a payment); being in arrears; non-payment; default; delinquency
退学,たいがく,"dropping out of school; withdrawing from school / expulsion from school; dismissal / leaving school (university, etc.) after completing a course"
退治,たいじ,"extermination (e.g. of pests, demons, bandits); elimination; eradication; destruction; suppression / making someone renounce worldly desires in order to concentrate on Buddha's teachings / curing illness"
代弁,だいべん,"speaking by proxy; speaking for (someone else); acting as spokesman (for); representing (the views, feelings, etc. of) / payment by proxy; compensation by proxy; paying on behalf (of) / acting for (someone else); carrying out (on someone's behalf)"
代用,だいよう,substitution
台無し,だいなし,mess; spoiled; spoilt; (come to) nothing; ruin
大水,おおみず,flood
単調,たんちょう,monotony; monotone; dullness / monotone; monotonic
担架,たんか,stretcher; litter
旦那,だんな,"master (of a house, shop, etc.) / husband (informal) / sir; boss; master; governor; word used to address a male patron, customer, or person of high status / patron of a mistress, geisha, bar or nightclub hostess; sugar daddy / alms; almsgiving; almsgiver"
短気,たんき,quick temper; short temper
タンパク質,タンパクしつ,protein
鍛える,きたえる,to forge; to temper / to drill; to train; to discipline
壇,だん,"platform; podium; rostrum; pulpit / (ceremonial) mound / world (of haiku, art, etc.); (literary) circles / mandala"
弾む,はずむ,to spring; to bound; to bounce / to be stimulated; to be encouraged; to get lively / to treat oneself to; to splurge on / to breathe hard; to pant; to be out of breath
断然,だんぜん,firmly; absolutely; flatly; resolutely; decisively; definitely / by far; far and away; by a long shot; hands down
値打ち,ねうち,value; worth; price; dignity
知性,ちせい,intelligence
恥じる,はじる,to feel ashamed
窒息,ちっそく,suffocation; choking; asphyxia
茶の間,ちゃのま,living room (Japanese-style)
着手,ちゃくしゅ,to start work (on); to undertake / to start committing a crime / embarkation; launch
着飾る,きかざる,to dress up
着色,ちゃくしょく,colouring; coloring; colorant
着席,ちゃくせき,taking a seat; sitting down (in one's seat)
中傷,ちゅうしょう,slander; libel; defamation; calumny; smear
中和,ちゅうわ,neutralizing; neutralising; counteracting / neutral; unbiased
仲人,なこうど,matchmaker / go-between; intermediary; middleman; mediator; intercessor
忠告,ちゅうこく,advice; warning
著しい,いちじるしい,striking; remarkable; considerable
丁目,ちょうめ,district of a town; city block (of irregular size)
懲りる,こりる,to learn by experience; to learn one's lesson; to learn the hard way / to have enough (of); to be disgusted with
聴覚,ちょうかく,the sense of hearing
聴講,ちょうこう,lecture attendance; auditing
腸,ちょう,guts; bowels; intestines
蝶,ちょう,butterfly
鳥居,とりい,torii; Shinto shrine archway
直感,ちょっかん,intuition; instinct; insight; hunch; immediacy
沈没,ちんぼつ,"sinking; foundering; going down; submersion / getting dead drunk / having too much fun (esp. in a red-light district, etc.) and missing work or neglecting one's duties / staying in one place for a long time"
陳列,ちんれつ,exhibition; display; putting on show
追い出す,おいだす,to expel; to drive out
堤防,ていぼう,bank; weir; embankment; levee
定まる,さだまる,to become settled; to be fixed
定める,さだめる,to decide; to establish; to determine
定食,ていしょく,set meal; special (of the day)
邸宅,ていたく,mansion; residence
滴,しずく,drop (e.g. of water); drip
適宜,てきぎ,suitable; appropriate / appropriately
適性,てきせい,aptitude; aptness; suitability
天災,てんさい,natural calamity; disaster
転居,てんきょ,moving; changing residence
点火,てんか,ignition; lighting; set fire to
電線,でんせん,electric line; electric cable; power cable / telephone line; telegraph wire
賭ける,かける,to wager; to bet; to risk; to stake; to gamble
途上,とじょう,en route; half-way / on the road; in the street
途絶える,とだえる,to stop; to cease; to come to an end
土手,どて,embankment; bank / beef sinew stewed in miso and mirin
冬眠,とうみん,hibernation; winter sleep; torpor
当て,あて,aim; object; purpose; end / expectations; prospects; hopes / something that can be relied upon / snack served with alcoholic drink / pad; guard / blow; strike / addressed to / per
当人,とうにん,the person concerned; the person in question; the said person
筒,つつ,pipe; tube; cylinder / gun barrel / gun; cannon / well lining; well curb
とうてい,到底,by no means; not at all; (cannot) possibly; utterly; absolutely
逃げ出す,にげだす,to run away; to flee; to make off; to take to one's heels; to escape / to start to run away
逃れる,のがれる,to escape
逃走,とうそう,flight; desertion; escape
陶器,とうき,porcelain (esp. soft-paste porcelain); china; chinaware; earthenware; pottery; ceramics; crockery
動力,どうりょく,power; motive power; dynamic force / three-phase electricity
同,どう,the same; the said; ibid.
同感,どうかん,agreement; same opinion; same feeling; sympathy; concurrence
同調,どうちょう,sympathy; agreement with; alignment; conformity; tuning
同等,どうとう,equality; equal; same rights; same rank; equivalence
同封,どうふう,enclosing (e.g. with a letter)
憧れ,あこがれ,yearning; longing; aspiration
胴,どう,"trunk; torso; body; abdomen; waist / plastron (in kendo); touching the plastron (kimari-te in kendo) / frame (of a drum, etc.); sound box (of a shamisen, etc.); hull (of a ship)"
道場,どうじょう,"dojo (hall used for martial arts training) / manda (place of Buddhist practice or meditation, esp. the place under the bodhi tree where Buddha attained enlightenment)"
特技,とくぎ,special skill
突如,とつじょ,suddenly; all of a sudden
鈍感,どんかん,thickheaded; insensitive; dull; thick-skinned
内臓,ないぞう,internal organs; intestines; viscera
日向,ひなた,sunny place; in the sun
熱湯,ねっとう,boiling water
年号,ねんごう,name of an era; year number
年長,ねんちょう,senior; older
年輪,ねんりん,annual tree ring; growth ring / experience in life
粘る,ねばる,to be sticky; to be adhesive / to persevere; to persist; to stick to; to hold out; to linger
農耕,のうこう,farming; agriculture; cultivation
破棄,はき,tearing up and discarding (e.g. documents); disposal (e.g. weaponry); destruction / annulment; cancellation; abrogation; voiding; breaking (e.g. treaty) / reversal (of an original ruling)
破損,はそん,damage
破裂,はれつ,explosion; rupture; break off
拝啓,はいけい,Dear (so and so); Dear Sir; Dear Madam; To Whom It May Concern
杯,さかずき,sake cup; cup for alcoholic beverages
配列,はいれつ,arrangement; disposition / array (programming)
梅干し,うめぼし,umeboshi; pickled dried ume; pickled dried plum
売り出す,うりだす,to put on the market; to put out for sale; to put on sale; to begin selling; to market / to become popular
白状,はくじょう,confession
薄弱,はくじゃく,feebleness; weakness; weak
漠然,ばくぜん,vague; obscure; indistinct; hazy; ambiguous
発育,はついく,(physical) growth; development
発芽,はつが,germination; sprouting; budding
発病,はつびょう,attack (disease)
抜かす,ぬかす,to omit; to leave out; to skip / to overtake; to pass / to say; to speak
抜け出す,ぬけだす,to slip out; to sneak away; to break free; to get through (a difficult situation) / to break into the lead; to get ahead / to begin to fall out (e.g. hair) / to break out (of a loop)
伴う,ともなう,to accompany; to go hand in hand with; to be consequent upon / to be accompanied by; to bring with; to take with; to be involved in
半端,はんぱ,remnant; fragment; incomplete set; incompleteness / fraction; odd sum / halfway; half-hearted; perfunctory / irresponsible; foolish
反する,はんする,to be contrary to; to be inconsistent with; to contradict / to act contrary to (rules or guidelines); to violate; to transgress / to oppose; to rebel; to revolt
反感,はんかん,antipathy; antagonism; animosity; revulsion; ill feeling
反射,はんしゃ,reflection; reverberation / reflex; reflexes
氾濫,はんらん,overflowing; flood; inundation; deluge / oversupply; plethora
犯す,おかす,to commit (e.g. crime); to perpetrate; to make (e.g. mistake) / to break (e.g. rule); to violate; to transgress; to contravene / to rape; to violate; to ravish; to deflower
繁盛,はんじょう,prosperity; flourishing; thriving
煩わしい,わずらわしい,troublesome; annoying; complicated
費やす,ついやす,to spend; to expend; to consume / to waste; to squander; to throw away / to devote
非行,ひこう,delinquency; misconduct
微笑,びしょう,smile
眉,まゆ,eyebrow; eyebrows
必修,ひっしゅう,required (subject)
必然,ひつぜん,inevitable; necessary; certain; sure / inevitability; necessity
標語,ひょうご,motto; slogan; catchword
漂う,ただよう,to drift; to float / to waft (e.g. a scent); to hang in the air / to be in the air (e.g. a feeling or mood) / to wander; to walk around aimlessly / to be unsteady; to be unstable / to falter; to flinch; to wince / to live in unreliable circumstances
病む,やむ,to fall ill; to suffer from; to have something wrong with
浜辺,はまべ,beach; foreshore
貧弱,ひんじゃく,poor; meagre; meager; feeble; scanty; shabby; insubstantial
貧乏,びんぼう,poverty; destitute; poor
不意,ふい,sudden; abrupt; unexpected; unforeseen
不吉,ふきつ,ominous; sinister; unlucky; inauspicious
不順,ふじゅん,irregularity; unseasonableness
付け加える,つけくわえる,"to add (one thing to another); to add (a few more words, an explanation, etc.)"
富む,とむ,to be rich in; to abound in; to be abundant in; to be full of / to be rich; to be wealthy
扶養,ふよう,support (e.g. of one's dependents); maintenance
浮気,うわき,extramarital sex; affair; fooling around / infidelity; wantonness; unfaithfulness; inconstancy; fickleness; caprice
侮辱,ぶじょく,insult; affront; slight; contempt (e.g. of court)
舞う,まう,to dance (orig. a whirling dance) / to flutter about; to revolve
封,ふう,seal
覆面,ふくめん,mask; veil; disguise / anonymous; unmarked; incognito
沸騰,ふっとう,boiling; seething / becoming heated (e.g. debate); excitement; agitation; fermentation / soaring (prices); shooting up
仏像,ぶつぞう,statue of Buddha; image of Buddha; Buddhist statue; Buddhist image
物好き,ものずき,(idle) curiosity; fancifulness; whimsy; (having) strange tastes
物足りない,ものたりない,unsatisfied; unsatisfactory; insufficient
物体,ぶったい,body; object
分業,ぶんぎょう,division of labor; division of labour; specialization; specialisation; assembly-line production
分母,ぶんぼ,denominator
憤慨,ふんがい,indignation; resentment
粉末,ふんまつ,fine powder
紛らわしい,まぎらわしい,confusing; misleading; equivocal; ambiguous; easily mixed up (e.g. similar words)
紛れる,まぎれる,"to disappear into; to be lost in; to slip into; to get mixed in among / to do something under the cover of (confusion, etc.) / to be almost indistinguishable; to be confusingly similar / to be diverted from (negative emotions, etc.); to forget about / to be distracted by; to be too absorbed in"
紛失,ふんしつ,loss; going missing
文語,ぶんご,written language; literary language / formal (or archaic) written style based on Heian-period Japanese
聞き取り,ききとり,"listening comprehension; aural comprehension / hearing what others say; gathering information, opinions, etc.; public hearing"
平たい,ひらたい,"flat; even; level; simple / plain (speech, etc.); simple"
平常,へいじょう,normal; usual; ordinary; everyday
平方,へいほう,square (e.g. metre)
並びに,ならびに,and (also); both ... and; as well as
並列,へいれつ,"arranging in a line; standing in a row / parallel (electronics, computing, etc.)"
閉口,へいこう,dumbfounded; stumped; at one's wits' end; nonplussed / annoyed
返答,へんとう,reply; answer
弁解,べんかい,explanation (e.g. for one's actions); excuse; justification; defense; defence
弁償,べんしょう,reimbursement; compensation; reparation; indemnity
弁論,べんろん,discussion; debate; argument
保つ,たもつ,to keep; to preserve; to hold; to retain; to maintain; to sustain / to last; to endure; to keep well (food); to wear well; to be durable
保温,ほおん,retaining warmth; keeping heat in; heat insulation
保養,ほよう,health preservation; recuperation; recreation
舗装,ほそう,pavement; road surface
歩む,あゆむ,to walk; to go on foot
補充,ほじゅう,replenishment; supplementation; supplement; replacement; refilling
補足,ほそく,supplement; complement
慕う,したう,"to yearn for; to long for; to pine for; to miss; to love dearly; to adore / to follow (someone) / to idolize (for virtue, learning, status, etc.)"
報じる,ほうじる,to inform; to report
捧げる,ささげる,to lift up; to hold up; to hold above eye level / to give; to offer; to consecrate / to devote; to sacrifice; to dedicate
放置,ほうち,leaving as is; leaving alone; leaving to chance; neglecting; abandoning
褒美,ほうび,reward; prize
訪れる,おとずれる,to visit; to call on / to arrive; to come; to appear
豊作,ほうさく,abundant harvest; bumper crop
飽和,ほうわ,saturation; satiation
望ましい,のぞましい,desirable; hoped for; preferable; advisable
紡績,ぼうせき,spinning (textiles) / spun yarn
防火,ぼうか,fire prevention; fire fighting; fire proof
没落,ぼつらく,ruin; fall; collapse
本館,ほんかん,main building
本能,ほんのう,instinct
埋蔵,まいぞう,burying in the ground / having underground deposits
枚,まい,counter for flat objects (e.g. sheets of paper)
満月,まんげつ,full moon
満場,まんじょう,whole house; whole audience
味覚,みかく,taste; palate; sense of taste
未開,みかい,"uncivilized; uncivilised; primitive; savage / undeveloped (land); unexplored (territory, field, etc.) / unbloomed (flower)"
未熟,みじゅく,unripe; green / inexperienced; immature; unskilled
未練,みれん,lingering attachment; lingering affection; regret; reluctance; ruefulness
密集,みっしゅう,crowd; close formation; dense
脈,みゃく,"pulse / vein / chain (of mountains, etc.) / hope / thread (of an argument)"
無意味,むいみ,nonsense; no meaning; meaningless
無口,むくち,reticence; taciturnity; silent person / reticent; taciturn; silent
無邪気,むじゃき,innocent; simple-minded
無駄遣い,むだづかい,"waste (of money, time, etc.); squandering; frittering away"
無知,むち,ignorance; innocence; stupidity
無茶,むちゃ,absurd; unreasonable; excessive; rash / very; extremely; excessively
無難,ぶなん,safe (e.g. choice); secure; innocuous; inoffensive / acceptable; passable; satisfactory; adequate; faultless; without flaw
無能,むのう,incompetence; inefficiency; inability; incapacity / incompetent person
無礼,ぶれい,impolite; rude
無論,むろん,of course; certainly; naturally
婿,むこ,husband; groom / (one's) son-in-law
名高い,なだかい,famous; noted; renowned; celebrated; well-known
名札,なふだ,name plate; name tag; label
名残,なごり,remains; traces; vestiges; relics / (the sorrow of) parting / end
名付ける,なづける,to name; to call; to christen; to term
命中,めいちゅう,(direct) hit; hitting the mark
明かす,あかす,to pass (the night); to spend / to reveal; to divulge; to disclose; to expose / to prove; to verify
明瞭,めいりょう,clear; plain; distinct; obvious; evident; articulate
明朗,めいろう,cheerful; bright / clear; clean; honest; fair
滅亡,めつぼう,downfall; ruin; collapse; destruction
面する,めんする,to face on; to look out on to
面目,めんぼく,face; honour; honor; reputation; prestige; dignity; credit / appearance; look
模範,もはん,exemplar; model; example; pattern
模倣,もほう,imitation; copying
盲点,もうてん,blind spot
目覚める,めざめる,"to wake up; to awake / to awaken to (instinct, ability, perception, etc.); to become aware of; to become conscious of; to realize / to come to one's senses"
目録,もくろく,catalogue; catalog; inventory; index; list / certificate indicating an impending gift
問い合わせる,といあわせる,to enquire; to inquire; to seek information
役場,やくば,town hall
役立つ,やくだつ,to be useful; to be helpful; to serve the purpose
油絵,あぶらえ,oil painting
勇敢,ゆうかん,brave; heroic; gallant
幽霊,ゆうれい,ghost; specter; spectre; apparition; phantom
有する,ゆうする,to own; to be endowed with
ありのまま,有りのまま,the truth; fact; as it is; as you are; frank; bare plain
有様,ありさま,state; condition; circumstances; sight; spectacle / the way things should be; ideal state / truth
有益,ゆうえき,beneficial; profitable; useful; helpful; instructive
誘惑,ゆうわく,temptation; allurement; lure; enticement; seduction
夕焼け,ゆうやけ,evening glow; red sunset; afterglow (of sunset)
夕暮れ,ゆうぐれ,evening; dusk; twilight
予感,よかん,presentiment; premonition; hunch / to have a premonition; to have a hunch
揺らぐ,ゆらぐ,to swing; to sway; to shake; to tremble / to waver; to feel shaken; to become unstable
洋風,ようふう,Western style
用件,ようけん,business; thing to be done; something that should be performed; information that should be conveyed
はるか,遥か,far; far away; distant; remote; far off
